player_id,full_name,country,category,batting_position,date_of_birth,birth_year,age_at_tournament,height_cm,height_verified,height_source,pop_height_birth_cohort,flag,notes,tournament_id,format,tournament_year,era,height_excess,region
m-khan-sr-1,Majid Khan,PAK,BAT,1,1946-09-28,1946,32.7,180.0,False,estimated,165.0,HEIGHT_ESTIMATED,Height estimated; known as tall elegant batsman,odi-1979,ODI,1979,1,15.0,South Asian
s-mohammad-1,Sadiq Mohammad,PAK,BAT,2,1945-05-03,1945,34.1,170.0,False,estimated,165.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1979,ODI,1979,1,5.0,South Asian
z-abbas-1,Zaheer Abbas,PAK,BAT,3,1947-07-24,1947,31.9,178.0,False,estimated,165.0,HEIGHT_ESTIMATED,"Slim tall build; estimated ~5'10""",odi-1979,ODI,1979,1,13.0,South Asian
j-miandad-1,Javed Miandad,PAK,BAT,4,1957-06-12,1957,22.0,173.0,True,ESPN_verified,165.5,,"5'8"" widely documented; young prodigy in early career",odi-1979,ODI,1979,1,7.5,South Asian
h-mohammad-1,Haroon Rashid,PAK,BAT,5,1953-03-25,1953,26.3,175.0,False,estimated,165.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1979,ODI,1979,1,10.0,South Asian
a-iqbal-1,Asif Iqbal,PAK,BAT,6,1943-06-06,1943,36.0,180.0,False,estimated,164.5,HEIGHT_ESTIMATED,Captain; medium-pace all-rounder; known as tall and athletic,odi-1979,ODI,1979,1,15.5,South Asian
w-bari-1,Wasim Bari,PAK,WK,7,1948-03-23,1948,31.2,170.0,False,estimated,165.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1979,ODI,1979,1,5.0,South Asian
i-khan-1,Imran Khan,PAK,FAST,8,1952-11-25,1952,26.5,183.0,True,ESPN_verified,165.0,,"6'0"" widely documented",odi-1979,ODI,1979,1,18.0,South Asian
s-nawaz-1,Sarfraz Nawaz,PAK,FAST,9,1948-12-01,1948,30.5,185.0,False,estimated,165.0,HEIGHT_ESTIMATED,"Tall fast bowler; estimated ~6'1"" from photos",odi-1979,ODI,1979,1,20.0,South Asian
s-khan-1,Sikander Bakht,PAK,FAST,10,1957-03-25,1957,22.2,183.0,False,estimated,165.5,HEIGHT_ESTIMATED,Right-arm fast; tall bowler; height estimated from photos,odi-1979,ODI,1979,1,17.5,South Asian
i-qasim-1,Iqbal Qasim,PAK,SPIN,11,1953-08-06,1953,25.9,170.0,False,estimated,165.0,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,odi-1979,ODI,1979,1,5.0,South Asian
j-wright-1,John Wright,NZL,BAT,1,1954-07-05,1954,24.9,183.0,True,ESPN_verified,175.5,,"6'0"" widely documented; left-handed opener",odi-1979,ODI,1979,1,7.5,Oceanian
b-edgar-1,Bruce Edgar,NZL,BAT,2,1956-11-23,1956,22.6,175.0,False,estimated,175.5,HEIGHT_ESTIMATED,Height estimated from photos; left-handed opener,odi-1979,ODI,1979,1,-0.5,Oceanian
g-howarth-1,Geoff Howarth,NZL,BAT,3,1951-03-29,1951,28.2,178.0,False,estimated,175.5,HEIGHT_ESTIMATED,Captain; height estimated from photos,odi-1979,ODI,1979,1,2.5,Oceanian
m-burgess-1,Mark Burgess,NZL,BAT,4,1944-07-17,1944,34.9,178.0,False,estimated,175.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1979,ODI,1979,1,3.0,Oceanian
g-turner-1,Glenn Turner,NZL,BAT,5,1947-05-26,1947,32.1,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,Dropped down the order from 1975; height estimated from photos,odi-1979,ODI,1979,1,0.0,Oceanian
j-coney-1,Jeremy Coney,NZL,BAT,6,1952-06-21,1952,27.0,180.0,False,estimated,175.0,HEIGHT_ESTIMATED,Height estimated from photos; all-rounder,odi-1979,ODI,1979,1,5.0,Oceanian
w-lees-1,Warren Lees,NZL,WK,7,1952-03-19,1952,27.3,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1979,ODI,1979,1,0.0,Oceanian
r-hadlee-1,Richard Hadlee,NZL,FAST,8,1951-07-03,1951,27.9,183.0,True,ESPN_verified,175.5,,"6'0"" widely documented; New Zealand's greatest cricketer",odi-1979,ODI,1979,1,7.5,Oceanian
b-cairns-1,Lance Cairns,NZL,FAST,9,1949-10-10,1949,29.7,185.0,False,estimated,175.5,HEIGHT_ESTIMATED,Fast-medium bowler and big-hitting lower order; height estimated from photos,odi-1979,ODI,1979,1,9.5,Oceanian
g-troup-1,Gary Troup,NZL,FAST,10,1952-10-03,1952,26.7,183.0,False,estimated,175.0,HEIGHT_ESTIMATED,Right-arm fast-medium; height estimated from photos,odi-1979,ODI,1979,1,8.0,Oceanian
s-boock-1,Stephen Boock,NZL,SPIN,11,1951-09-20,1951,27.8,175.0,False,estimated,175.5,HEIGHT_ESTIMATED,Left-arm orthodox spinner; height estimated from photos,odi-1979,ODI,1979,1,-0.5,Oceanian
b-warnapura-1,Bandula Warnapura,SL,BAT,1,1953-03-01,1953,26.3,170.0,False,estimated,163.0,HEIGHT_ESTIMATED,Captain; height estimated from photos,odi-1979,ODI,1979,1,7.0,South Asian
s-wettimuny-2,Sidath Wettimuny,SL,BAT,2,1956-02-12,1956,23.3,173.0,False,estimated,163.0,HEIGHT_ESTIMATED,Height estimated from photos; younger brother of Sunil Wettimuny,odi-1979,ODI,1979,1,10.0,South Asian
r-dias-1,Roy Dias,SL,BAT,3,1952-10-18,1952,26.7,170.0,False,estimated,163.0,HEIGHT_ESTIMATED,Elegant batsman; height estimated from photos,odi-1979,ODI,1979,1,7.0,South Asian
d-mendis-1,Duleep Mendis,SL,BAT,4,1952-08-25,1952,26.8,160.0,False,estimated,163.0,HEIGHT_ESTIMATED,"Famously short but powerful batsman; estimated ~5'3""",odi-1979,ODI,1979,1,-3.0,South Asian
a-desilva-1,Anura de Silva,SL,BAT,5,1952-01-01,1952,27.5,168.0,False,estimated,163.0,HEIGHT_ESTIMATED,Height estimated from photos; middle-order batsman; DOB approximate,odi-1979,ODI,1979,1,5.0,South Asian
r-schaffter-1,Ranjit Fernando,SL,BAT,6,1955-01-01,1955,24.5,170.0,False,estimated,163.0,HEIGHT_ESTIMATED,Height estimated from photos; DOB approximate,odi-1979,ODI,1979,1,7.0,South Asian
g-desilva-1,Guy de Alwis,SL,WK,7,1959-02-22,1959,20.3,168.0,False,estimated,163.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1979,ODI,1979,1,5.0,South Asian
d-silva-1,D.S. de Silva,SL,SPIN,8,1942-06-11,1942,37.0,168.0,False,estimated,162.5,HEIGHT_ESTIMATED,Off-spin bowler; same as Somachandra de Silva from 1975; height estimated,odi-1979,ODI,1979,1,5.5,South Asian
t-opatha-1,Tony Opatha,SL,FAST,9,1947-01-01,1947,32.0,175.0,False,estimated,163.0,HEIGHT_ESTIMATED,Fast-medium bowler; height estimated from photos; DOB approximate,odi-1979,ODI,1979,1,12.0,South Asian
a-demel-1,Ashantha de Mel,SL,FAST,10,1959-05-09,1959,20.1,183.0,False,estimated,163.0,HEIGHT_ESTIMATED,Fast bowler; tall for Sri Lankan; estimated from photos; young fast bowler,odi-1979,ODI,1979,1,20.0,South Asian
l-kaluperuma-1,Lalith Kaluperuma,SL,SPIN,11,1949-12-28,1949,29.5,165.0,False,estimated,163.0,HEIGHT_ESTIMATED,Left-arm spinner; height estimated from photos,odi-1979,ODI,1979,1,2.0,South Asian
s-gavaskar-1,Sunil Gavaskar,IND,BAT,1,1949-07-10,1949,33.9,163.0,True,ESPN_verified,164.0,,"5'4"" widely documented; redeemed himself from 1975 with better performances",odi-1983,ODI,1983,1,-1.0,South Asian
k-srikkanth-1,Kris Srikkanth,IND,BAT,2,1959-12-21,1959,23.5,170.0,False,estimated,164.5,HEIGHT_ESTIMATED,Aggressive opener; height estimated from photos; medium build,odi-1983,ODI,1983,1,5.5,South Asian
m-amarnath-1,Mohinder Amarnath,IND,BAT,3,1950-09-24,1950,32.8,175.0,False,estimated,164.0,,"Man of the Match in final and semi-final; all-rounder; classified as BAT due to batting position 3; height estimated ~5'9""",odi-1983,ODI,1983,1,11.0,South Asian
y-sharma-1,Yashpal Sharma,IND,BAT,4,1954-08-11,1954,28.8,170.0,False,estimated,164.0,HEIGHT_ESTIMATED,Scored crucial runs throughout tournament; height estimated from photos,odi-1983,ODI,1983,1,6.0,South Asian
s-patil-1,Sandeep Patil,IND,BAT,5,1956-08-18,1956,26.8,178.0,False,estimated,164.5,HEIGHT_ESTIMATED,Stylish batsman; appeared taller than average Indian; estimated from photos,odi-1983,ODI,1983,1,13.5,South Asian
k-dev-1,Kapil Dev,IND,BAT,6,1959-01-06,1959,24.5,183.0,True,ESPN_verified,164.5,CATEGORY_AMBIGUOUS,"Captain; 6'0"" widely documented; fast-medium bowling all-rounder; classified as BAT due to batting position 6; famous 175* vs Zimbabwe",odi-1983,ODI,1983,1,18.5,South Asian
s-kirmani-1,Syed Kirmani,IND,WK,7,1949-12-29,1949,33.5,170.0,False,estimated,164.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1983,ODI,1983,1,6.0,South Asian
m-binny-1,Roger Binny,IND,FAST,8,1955-07-19,1955,27.9,178.0,False,estimated,164.5,HEIGHT_ESTIMATED,Medium-fast bowler; tournament's leading wicket-taker with 18 wickets; estimated from photos,odi-1983,ODI,1983,1,13.5,South Asian
m-prabhakar-1,Madan Lal,IND,FAST,9,1951-03-20,1951,32.3,175.0,False,estimated,164.0,HEIGHT_ESTIMATED,Medium-fast bowler; took the famous catch of Viv Richards in final off his own bowling; height estimated,odi-1983,ODI,1983,1,11.0,South Asian
b-sandhu-1,Balwinder Sandhu,IND,FAST,10,1956-08-03,1956,26.9,180.0,False,estimated,164.5,HEIGHT_ESTIMATED,Left-arm fast-medium swing bowler; famous inswinger to bowl Greenidge in final; height estimated from photos,odi-1983,ODI,1983,1,15.5,South Asian
s-shastri-1,Ravi Shastri,IND,SPIN,11,1962-05-27,1962,21.1,188.0,True,ESPN_verified,164.5,,"6'2"" widely documented; left-arm orthodox spinner and lower-order bat; tall for Indian cricketer",odi-1983,ODI,1983,1,23.5,South Asian
g-greenidge-1,Gordon Greenidge,WI,BAT,1,1951-05-01,1951,32.1,180.0,False,estimated,171.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1983,ODI,1983,1,9.0,Caribbean
d-haynes-1,Desmond Haynes,WI,BAT,2,1956-02-15,1956,27.3,175.0,False,estimated,171.0,HEIGHT_ESTIMATED,Height estimated from photos; compact build,odi-1983,ODI,1983,1,4.0,Caribbean
i-richards-1,Viv Richards,WI,BAT,3,1952-03-07,1952,31.3,178.0,True,ESPN_verified,171.0,,"5'10"" widely documented; scored 33 in final before famous caught-and-bowled by Madan Lal",odi-1983,ODI,1983,1,7.0,Caribbean
c-lloyd-1,Clive Lloyd,WI,BAT,4,1944-08-31,1944,38.8,191.0,True,ESPN_verified,170.0,,"Captain; 6'3"" widely documented; final World Cup as player",odi-1983,ODI,1983,1,21.0,Caribbean
l-gomes-1,Larry Gomes,WI,BAT,5,1953-10-13,1953,29.7,175.0,False,estimated,171.0,HEIGHT_ESTIMATED,Height estimated from photos; medium build batsman,odi-1983,ODI,1983,1,4.0,Caribbean
s-bacchus-1,Faoud Bacchus,WI,BAT,6,1954-01-31,1954,29.4,175.0,False,estimated,171.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1983,ODI,1983,1,4.0,Caribbean
j-dujon-1,Jeff Dujon,WI,WK,7,1956-05-28,1956,27.1,178.0,False,estimated,171.0,HEIGHT_ESTIMATED,Wicketkeeper; athletic build; height estimated from photos,odi-1983,ODI,1983,1,7.0,Caribbean
m-marshall-1,Malcolm Marshall,WI,FAST,8,1958-04-18,1958,25.2,175.0,True,ESPN_verified,171.0,,"5'9"" widely documented; shortest of the great WI fast bowlers but arguably the best",odi-1983,ODI,1983,1,4.0,Caribbean
a-roberts-1,Andy Roberts,WI,FAST,9,1951-01-29,1951,32.4,183.0,True,ESPN_verified,171.0,,"6'0"" widely documented; veteran fast bowler",odi-1983,ODI,1983,1,12.0,Caribbean
j-garner-1,Joel Garner,WI,FAST,10,1952-12-16,1952,30.5,203.0,True,ESPN_verified,171.0,,"6'8"" widely documented; 'Big Bird'",odi-1983,ODI,1983,1,32.0,Caribbean
m-holding-1,Michael Holding,WI,FAST,11,1954-02-16,1954,29.3,191.0,True,ESPN_verified,171.0,,"6'3"" widely documented",odi-1983,ODI,1983,1,20.0,Caribbean
g-wood-1,Graeme Wood,AUS,BAT,1,1956-11-06,1956,26.6,175.0,False,estimated,175.5,HEIGHT_ESTIMATED,Left-handed opener; height estimated from photos,odi-1983,ODI,1983,1,-0.5,Oceanian
k-wessels-1,Kepler Wessels,AUS,BAT,2,1957-09-14,1957,25.8,183.0,False,estimated,175.5,HEIGHT_ESTIMATED,South African-born; tall opener; later played for South Africa; estimated from photos,odi-1983,ODI,1983,1,7.5,Oceanian
k-hughes-1,Kim Hughes,AUS,BAT,3,1954-01-26,1954,29.4,180.0,False,estimated,175.5,HEIGHT_ESTIMATED,Captain; height estimated from photos,odi-1983,ODI,1983,1,4.5,Oceanian
a-border-1,Allan Border,AUS,BAT,4,1955-07-27,1955,27.9,175.0,True,ESPN_verified,175.5,,"5'9"" widely documented",odi-1983,ODI,1983,1,-0.5,Oceanian
d-hookes-1,David Hookes,AUS,BAT,5,1955-05-03,1955,28.1,183.0,False,estimated,175.5,HEIGHT_ESTIMATED,"Attacking batsman; estimated from photos as about 6'0""",odi-1983,ODI,1983,1,7.5,Oceanian
g-yallop-1,Graham Yallop,AUS,BAT,6,1952-10-07,1952,30.7,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,Left-handed batsman; height estimated from photos,odi-1983,ODI,1983,1,0.0,Oceanian
r-marsh-2,Rod Marsh,AUS,WK,7,1947-11-04,1947,35.6,179.0,True,ESPN_verified,175.0,,"5'10.5"" widely documented; final international tournament",odi-1983,ODI,1983,1,4.0,Oceanian
d-lillee-1,Dennis Lillee,AUS,FAST,8,1949-07-18,1949,33.9,183.0,True,ESPN_verified,175.0,,"6'0"" widely documented; final World Cup",odi-1983,ODI,1983,1,8.0,Oceanian
j-thomson-1,Jeff Thomson,AUS,FAST,9,1950-08-16,1950,32.8,183.0,True,ESPN_verified,175.0,,"6'0"" widely documented",odi-1983,ODI,1983,1,8.0,Oceanian
g-lawson-1,Geoff Lawson,AUS,FAST,10,1957-12-07,1957,25.5,183.0,False,estimated,175.5,HEIGHT_ESTIMATED,"Right-arm fast; estimated around 6'0"" from photos",odi-1983,ODI,1983,1,7.5,Oceanian
t-alderman-1,Terry Alderman,AUS,FAST,11,1956-06-12,1956,27.0,183.0,False,estimated,175.5,HEIGHT_ESTIMATED,Right-arm fast-medium swing bowler; estimated from photos,odi-1983,ODI,1983,1,7.5,Oceanian
g-fowler-1,Graeme Fowler,ENG,BAT,1,1957-04-20,1957,26.2,178.0,False,estimated,175.0,HEIGHT_ESTIMATED,Left-handed opener; height estimated from photos,odi-1983,ODI,1983,1,3.0,European
c-tavare-1,Chris Tavare,ENG,BAT,2,1954-10-27,1954,28.7,185.0,False,estimated,175.0,HEIGHT_ESTIMATED,Tall batsman; estimated from photos,odi-1983,ODI,1983,1,10.0,European
d-gower-1,David Gower,ENG,BAT,3,1957-04-01,1957,26.2,183.0,True,ESPN_verified,175.0,,"6'0"" widely documented; elegant left-handed batsman",odi-1983,ODI,1983,1,8.0,European
a-lamb-1,Allan Lamb,ENG,BAT,4,1954-06-20,1954,29.0,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,South African-born; compact powerful batsman; estimated from photos,odi-1983,ODI,1983,1,0.0,European
m-gatting-1,Mike Gatting,ENG,BAT,5,1957-06-06,1957,26.0,173.0,False,estimated,175.0,HEIGHT_ESTIMATED,Stocky build; known as relatively short and sturdy; estimated from photos,odi-1983,ODI,1983,1,-2.0,European
i-botham-1,Ian Botham,ENG,BAT,6,1955-11-24,1955,27.6,185.0,True,ESPN_verified,175.0,CATEGORY_AMBIGUOUS,"6'1"" widely documented; fast-medium bowling all-rounder; classified as BAT due to batting position 6",odi-1983,ODI,1983,1,10.0,European
r-taylor-2,Bob Taylor,ENG,WK,7,1941-07-17,1941,41.9,173.0,False,estimated,174.0,HEIGHT_ESTIMATED,Wicketkeeper; veteran; compact build; height estimated from photos,odi-1983,ODI,1983,1,-1.0,European
v-marks-1,Vic Marks,ENG,SPIN,8,1955-06-25,1955,28.0,180.0,False,estimated,175.0,HEIGHT_ESTIMATED,Off-spin bowler and useful bat; estimated from photos,odi-1983,ODI,1983,1,5.0,European
n-cowans-1,Norman Cowans,ENG,FAST,9,1961-04-17,1961,22.2,185.0,False,estimated,175.0,HEIGHT_ESTIMATED,Right-arm fast; estimated from photos,odi-1983,ODI,1983,1,10.0,European
b-willis-1,Bob Willis,ENG,FAST,10,1949-05-30,1949,34.1,196.0,True,ESPN_verified,174.5,,"6'5"" widely documented; captain; tall fast bowler",odi-1983,ODI,1983,1,21.5,European
g-dilley-1,Graham Dilley,ENG,FAST,11,1959-05-18,1959,24.1,193.0,True,ESPN_verified,175.0,,"6'4"" widely documented; tall left-arm fast bowler",odi-1983,ODI,1983,1,18.0,European
m-niaz-1,Mohsin Khan,PAK,BAT,1,1955-03-15,1955,28.3,175.0,False,estimated,165.0,HEIGHT_ESTIMATED,Height estimated from photos; stylish opener,odi-1983,ODI,1983,1,10.0,South Asian
z-abbas-1,Zaheer Abbas,PAK,BAT,2,1947-07-24,1947,35.9,178.0,False,estimated,165.0,HEIGHT_ESTIMATED,"Slim tall build; estimated ~5'10""",odi-1983,ODI,1983,1,13.0,South Asian
j-miandad-1,Javed Miandad,PAK,BAT,3,1957-06-12,1957,26.0,173.0,True,ESPN_verified,165.5,,"5'8"" widely documented",odi-1983,ODI,1983,1,7.5,South Asian
i-khan-1,Imran Khan,PAK,BAT,4,1952-11-25,1952,30.5,183.0,True,ESPN_verified,165.0,CATEGORY_AMBIGUOUS,"Captain; 6'0"" widely documented; fast bowling all-rounder batting at 4 in this tournament; classified as BAT",odi-1983,ODI,1983,1,18.0,South Asian
w-raja-1,Wasim Raja,PAK,BAT,5,1952-07-14,1952,30.9,178.0,False,estimated,165.0,HEIGHT_ESTIMATED,Left-arm leg-spin all-rounder; batted top order; height estimated from photos,odi-1983,ODI,1983,1,13.0,South Asian
s-mudassar-1,Mudassar Nazar,PAK,BAT,6,1956-04-06,1956,27.2,178.0,False,estimated,165.5,CATEGORY_AMBIGUOUS,Medium-pace bowling all-rounder; classified as BAT due to batting position; height estimated from photos,odi-1983,ODI,1983,1,12.5,South Asian
w-bari-1,Wasim Bari,PAK,WK,7,1948-03-23,1948,35.2,170.0,False,estimated,165.0,HEIGHT_ESTIMATED,Wicketkeeper; veteran; height estimated from photos,odi-1983,ODI,1983,1,5.0,South Asian
a-qadir-1,Abdul Qadir,PAK,SPIN,8,1955-09-15,1955,27.8,170.0,False,estimated,165.0,HEIGHT_ESTIMATED,Leg-spin bowler; renowned wrist spinner; height estimated from photos,odi-1983,ODI,1983,1,5.0,South Asian
s-nawaz-1,Sarfraz Nawaz,PAK,FAST,9,1948-12-01,1948,34.5,185.0,False,estimated,165.0,HEIGHT_ESTIMATED,"Tall fast bowler; estimated ~6'1"" from photos; veteran",odi-1983,ODI,1983,1,20.0,South Asian
t-azeem-1,Tahir Naqqash,PAK,FAST,10,1959-07-18,1959,23.9,180.0,False,estimated,165.5,HEIGHT_ESTIMATED,Right-arm fast-medium; height estimated from photos,odi-1983,ODI,1983,1,14.5,South Asian
r-raja-1,Rashid Khan,PAK,FAST,11,1959-12-31,1959,23.5,183.0,False,estimated,165.5,HEIGHT_ESTIMATED,Right-arm fast; height estimated from photos,odi-1983,ODI,1983,1,17.5,South Asian
g-turner-1,Glenn Turner,NZL,BAT,1,1947-05-26,1947,36.1,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,Height estimated from photos; veteran opener,odi-1983,ODI,1983,1,0.0,Oceanian
j-wright-1,John Wright,NZL,BAT,2,1954-07-05,1954,28.9,183.0,True,ESPN_verified,175.5,,"6'0"" widely documented; left-handed opener",odi-1983,ODI,1983,1,7.5,Oceanian
g-howarth-1,Geoff Howarth,NZL,BAT,3,1951-03-29,1951,32.2,178.0,False,estimated,175.5,HEIGHT_ESTIMATED,Captain; height estimated from photos,odi-1983,ODI,1983,1,2.5,Oceanian
j-crowe-m-1,Martin Crowe,NZL,BAT,4,1962-09-22,1962,20.8,183.0,True,ESPN_verified,176.0,,"6'0"" widely documented; young prodigy; would become NZ's greatest batsman",odi-1983,ODI,1983,1,7.0,Oceanian
j-coney-1,Jeremy Coney,NZL,BAT,5,1952-06-21,1952,31.0,180.0,False,estimated,175.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1983,ODI,1983,1,5.0,Oceanian
j-crowe-j-1,Jeff Crowe,NZL,BAT,6,1958-09-14,1958,24.8,180.0,False,estimated,175.5,HEIGHT_ESTIMATED,Martin Crowe's older brother; height estimated from photos,odi-1983,ODI,1983,1,4.5,Oceanian
w-lees-1,Warren Lees,NZL,WK,7,1952-03-19,1952,31.3,175.0,False,estimated,175.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1983,ODI,1983,1,0.0,Oceanian
r-hadlee-1,Richard Hadlee,NZL,FAST,8,1951-07-03,1951,31.9,183.0,True,ESPN_verified,175.5,,"6'0"" widely documented; at peak of career",odi-1983,ODI,1983,1,7.5,Oceanian
l-cairns-1,Lance Cairns,NZL,FAST,9,1949-10-10,1949,33.7,185.0,False,estimated,175.5,HEIGHT_ESTIMATED,Fast-medium bowler; height estimated from photos,odi-1983,ODI,1983,1,9.5,Oceanian
e-chatfield-1,Ewen Chatfield,NZL,FAST,10,1950-07-03,1950,32.9,183.0,False,estimated,175.0,HEIGHT_ESTIMATED,Right-arm medium-fast; estimated from photos,odi-1983,ODI,1983,1,8.0,Oceanian
m-snedden-1,Martin Snedden,NZL,FAST,11,1958-11-23,1958,24.6,188.0,False,estimated,175.5,HEIGHT_ESTIMATED,Right-arm fast-medium; tall bowler; estimated from photos,odi-1983,ODI,1983,1,12.5,Oceanian
s-wettimuny-2,Sidath Wettimuny,SL,BAT,1,1956-02-12,1956,27.3,173.0,False,estimated,163.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1983,ODI,1983,1,10.0,South Asian
b-warnapura-1,Bandula Warnapura,SL,BAT,2,1953-03-01,1953,30.3,170.0,False,estimated,163.0,HEIGHT_ESTIMATED,Height estimated from photos,odi-1983,ODI,1983,1,7.0,South Asian
r-dias-1,Roy Dias,SL,BAT,3,1952-10-18,1952,30.7,170.0,False,estimated,163.0,HEIGHT_ESTIMATED,Elegant batsman; height estimated from photos,odi-1983,ODI,1983,1,7.0,South Asian
d-mendis-1,Duleep Mendis,SL,BAT,4,1952-08-25,1952,30.8,160.0,False,estimated,163.0,HEIGHT_ESTIMATED,Captain; famously short but powerful batsman,odi-1983,ODI,1983,1,-3.0,South Asian
a-ranatunga-1,Arjuna Ranatunga,SL,BAT,5,1963-12-01,1963,19.5,170.0,False,estimated,163.5,HEIGHT_ESTIMATED,Youngest player in squad at 19; debuted at 18; height estimated; would later captain 1996 World Cup winners,odi-1983,ODI,1983,1,6.5,South Asian
r-madugalle-1,Ranjan Madugalle,SL,BAT,6,1959-04-22,1959,24.2,175.0,False,estimated,163.0,HEIGHT_ESTIMATED,Medium build; later became ICC match referee; height estimated from photos,odi-1983,ODI,1983,1,12.0,South Asian
g-dealwis-1,Guy de Alwis,SL,WK,7,1959-02-22,1959,24.3,168.0,False,estimated,163.0,HEIGHT_ESTIMATED,Wicketkeeper; height estimated from photos,odi-1983,ODI,1983,1,5.0,South Asian
a-demel-1,Ashantha de Mel,SL,FAST,8,1959-05-09,1959,24.1,183.0,False,estimated,163.0,HEIGHT_ESTIMATED,Fast bowler; tall for Sri Lankan; height estimated from photos,odi-1983,ODI,1983,1,20.0,South Asian
v-john-1,Vinothen John,SL,FAST,9,1960-05-27,1960,23.1,180.0,False,estimated,163.5,HEIGHT_ESTIMATED,Right-arm fast-medium; estimated from photos,odi-1983,ODI,1983,1,16.5,South Asian
d-desilva-1,D.S. de Silva,SL,SPIN,10,1942-06-11,1942,41.0,168.0,False,estimated,162.5,HEIGHT_ESTIMATED,Off-spin bowler; veteran; estimated from photos,odi-1983,ODI,1983,1,5.5,South Asian
r-ratnayake-1,Rumesh Ratnayake,SL,FAST,11,1964-01-02,1964,19.5,180.0,False,estimated,163.5,HEIGHT_ESTIMATED,Right-arm fast; young pace bowler; height estimated from photos,odi-1983,ODI,1983,1,16.5,South Asian
d-boon-1,David Boon,AUS,BAT,1,1960-12-29,1960,26.9,173.0,True,ESPN_verified,176.0,,"5'8"" widely documented; famously stocky and compact",odi-1987,ODI,1987,1,-3.0,Oceanian
g-marsh-1,Geoff Marsh,AUS,BAT,2,1958-12-31,1958,28.9,183.0,False,estimated,175.5,HEIGHT_ESTIMATED,Height estimated from photos; tall opener,odi-1987,ODI,1987,1,7.5,Oceanian
d-jones-1,Dean Jones,AUS,BAT,3,1961-03-24,1961,26.6,180.0,False,estimated,176.0,HEIGHT_ESTIMATED,Pioneer of ODI batting; athletic build; estimated from photos,odi-1987,ODI,1987,1,4.0,Oceanian
